Time,traffic
2005-07-07 06:15,3981236281
2005-07-07 06:20,3861266271
2005-07-07 06:25,3953273527
2005-07-07 06:30,4748968819
2005-07-07 06:35,4479766399
2005-07-07 06:40,4194836490
2005-07-07 06:45,4126704015
2005-07-07 06:50,4082409874
2005-07-07 06:55,4334210217
2005-07-07 07:00,3944534368
2005-07-07 07:05,3975865933
2005-07-07 07:10,3935722520
2005-07-07 07:15,3908188323
2005-07-07 07:20,3790133283
2005-07-07 07:25,3707692041
2005-07-07 07:30,3683550898
2005-07-07 07:35,3598728813
2005-07-07 07:40,3584844303
2005-07-07 07:45,3519407099
2005-07-07 07:50,3489850506
2005-07-07 07:55,3513074522
2005-07-07 08:00,3500532691
2005-07-07 08:05,3561363444
2005-07-07 08:10,3491514136
2005-07-07 08:15,3626346985
2005-07-07 08:20,3747387879
2005-07-07 08:25,3484336557
2005-07-07 08:30,3558769806
2005-07-07 08:35,3578504005
2005-07-07 08:40,3460884231
2005-07-07 08:45,3456118660
2005-07-07 08:50,3437675424
2005-07-07 08:55,3330895885
2005-07-07 09:00,3464863577
2005-07-07 09:05,3369991670
2005-07-07 09:10,3269457938
2005-07-07 09:15,3162364228
2005-07-07 09:20,3178257135
2005-07-07 09:25,3180810567
2005-07-07 09:30,3168723825
2005-07-07 09:35,2983037727
2005-07-07 09:40,2906253935
2005-07-07 09:45,2794298536
2005-07-07 09:50,2716876432
2005-07-07 09:55,2774349247
2005-07-07 10:00,2788992035
2005-07-07 10:05,2779299166
2005-07-07 10:10,2710715479
2005-07-07 10:15,2627537330
2005-07-07 10:20,2657934078
2005-07-07 10:25,2940261437
2005-07-07 10:30,2871022900
2005-07-07 10:35,2759618643
2005-07-07 10:40,2621947359
2005-07-07 10:45,2378240661
2005-07-07 10:50,2363994162
2005-07-07 10:55,2850404671
2005-07-07 11:00,2955325480
2005-07-07 11:05,2476387162
2005-07-07 11:10,2367986164
2005-07-07 11:15,2324019508
2005-07-07 11:20,2267773502
2005-07-07 11:25,2464216475
2005-07-07 11:30,2311767327
2005-07-07 11:35,2182947918
2005-07-07 11:40,2222380888
2005-07-07 11:45,2104308359
2005-07-07 11:50,2144574319
2005-07-07 11:55,2175718910
2005-07-07 12:00,2227142067
2005-07-07 12:05,2142566391
2005-07-07 12:10,2077208101
2005-07-07 12:15,2079443994
2005-07-07 12:20,2059688725
2005-07-07 12:25,2096336927
2005-07-07 12:30,1987259068
2005-07-07 12:35,1912262612
2005-07-07 12:40,1917008434
2005-07-07 12:45,1913099551
2005-07-07 12:50,1847328674
2005-07-07 12:55,1920271185
2005-07-07 13:00,1900671947
2005-07-07 13:05,1881760766
2005-07-07 13:10,1838480160
2005-07-07 13:15,1878544671
2005-07-07 13:20,1852871441
2005-07-07 13:25,1969745133
2005-07-07 13:30,1920506646
2005-07-07 13:35,1916337671
2005-07-07 13:40,1971906829
2005-07-07 13:45,1900037751
2005-07-07 13:50,1903573407
2005-07-07 13:55,2023254944
2005-07-07 14:00,2007092681
2005-07-07 14:05,1901386509
2005-07-07 14:10,1938863482
2005-07-07 14:15,1908536861
2005-07-07 14:20,1955065991
2005-07-07 14:25,2067278794
2005-07-07 14:30,2063775785
2005-07-07 14:35,2123673258
2005-07-07 14:40,2016159772
2005-07-07 14:45,1803525581
2005-07-07 14:50,1812644223
2005-07-07 14:55,1857691324
2005-07-07 15:00,1818559879
2005-07-07 15:05,1680294617
2005-07-07 15:10,1672511922
2005-07-07 15:15,1669394204
2005-07-07 15:20,1717942736
2005-07-07 15:25,1789717480
2005-07-07 15:30,1744668875
2005-07-07 15:35,1765687089
2005-07-07 15:40,1784071719
2005-07-07 15:45,1737090650
2005-07-07 15:50,1759585875
2005-07-07 15:55,1776070174
2005-07-07 16:00,1801464803
2005-07-07 16:05,1668463888
2005-07-07 16:10,1705869606
2005-07-07 16:15,1705264145
2005-07-07 16:20,1925950801
2005-07-07 16:25,1897639450
2005-07-07 16:30,1810112648
2005-07-07 16:35,1806634999
2005-07-07 16:40,1827780722
2005-07-07 16:45,1714483538
2005-07-07 16:50,1901161389
2005-07-07 16:55,1904102834
2005-07-07 17:00,2087240446
2005-07-07 17:05,2092157556
2005-07-07 17:10,2043408305
2005-07-07 17:15,2127025079
2005-07-07 17:20,2255115782
2005-07-07 17:25,2320643806
2005-07-07 17:30,2269440369
2005-07-07 17:35,2544035175
2005-07-07 17:40,2562857020
2005-07-07 17:45,2561034279
2005-07-07 17:50,2857884407
2005-07-07 17:55,2922655055
2005-07-07 18:00,2889997517
2005-07-07 18:05,3020086603
2005-07-07 18:10,3276902607
2005-07-07 18:15,3547400290
2005-07-07 18:20,3701206807
2005-07-07 18:25,3715590640
2005-07-07 18:30,3875655311
2005-07-07 18:35,4294320656
2005-07-07 18:40,4235603457
2005-07-07 18:45,4473448766
2005-07-07 18:50,4624075900
2005-07-07 18:55,4766487001
2005-07-07 19:00,4870283176
2005-07-07 19:05,4894302777
2005-07-07 19:10,5007111203
2005-07-07 19:15,5329480363
2005-07-07 19:20,5602246722
2005-07-07 19:25,5726905400
2005-07-07 19:30,5875271792
2005-07-07 19:35,5978034810
2005-07-07 19:40,5944300504
2005-07-07 19:45,6378113639
2005-07-07 19:50,6384307944
2005-07-07 19:55,6592214748
2005-07-07 20:00,6474187684
2005-07-07 20:05,6607372143
2005-07-07 20:10,6735466690
2005-07-07 20:15,6843124189
2005-07-07 20:20,7205170148
2005-07-07 20:25,7023749615
2005-07-07 20:30,7079720640
2005-07-07 20:35,6893768684
2005-07-07 20:40,7045183774
2005-07-07 20:45,7307991639
2005-07-07 20:50,7373315972
2005-07-07 20:55,7566526732
2005-07-07 21:00,7182543341
2005-07-07 21:05,7602194767
2005-07-07 21:10,7338652925
2005-07-07 21:15,7567478807
2005-07-07 21:20,7711105786
2005-07-07 21:25,7631049401
2005-07-07 21:30,7809953349
2005-07-07 21:35,7433164599
2005-07-07 21:40,7593536002
2005-07-07 21:45,7843613818
2005-07-07 21:50,7671166893
2005-07-07 21:55,7655120885
2005-07-07 22:00,7677890660
2005-07-07 22:05,7839728115
2005-07-07 22:10,7685291612
2005-07-07 22:15,7817923898
2005-07-07 22:20,7733205224
2005-07-07 22:25,7589269131
2005-07-07 22:30,7511823285
2005-07-07 22:35,7616039882
2005-07-07 22:40,7479814128
2005-07-07 22:45,7695667416
2005-07-07 22:50,7570069991
2005-07-07 22:55,7528494268
2005-07-07 23:00,7401321042
2005-07-07 23:05,7393782395
2005-07-07 23:10,7338464232
2005-07-07 23:15,7224390650
2005-07-07 23:20,7133067643
2005-07-07 23:25,7124014476
2005-07-07 23:30,7328044739
2005-07-07 23:35,7209152704
2005-07-07 23:40,7271094073
2005-07-07 23:45,7455133989
2005-07-07 23:50,7568627334
2005-07-07 23:55,7434798124
2005-07-08 00:00,7744190771
2005-07-08 00:05,7612722402
2005-07-08 00:10,7501188816
2005-07-08 00:15,7511446204
2005-07-08 00:20,7508028985
2005-07-08 00:25,7335994272
2005-07-08 00:30,7340630235
2005-07-08 00:35,7572723975
2005-07-08 00:40,7499777419
2005-07-08 00:45,7535474928
2005-07-08 00:50,7336981505
2005-07-08 00:55,7411961038
2005-07-08 01:00,7267038061
2005-07-08 01:05,7409439936
2005-07-08 01:10,7495917937
2005-07-08 01:15,7423338088
2005-07-08 01:20,7445850207
2005-07-08 01:25,7529266285
2005-07-08 01:30,7276952376
2005-07-08 01:35,7455964941
2005-07-08 01:40,7476004662
2005-07-08 01:45,7099291703
2005-07-08 01:50,7091744494
2005-07-08 01:55,6826067883
2005-07-08 02:00,6686901629
2005-07-08 02:05,6570246901
2005-07-08 02:10,6655177717
2005-07-08 02:15,6484799206
2005-07-08 02:20,6739791147
2005-07-08 02:25,7005405173
2005-07-08 02:30,6677084139
2005-07-08 02:35,6566099164
2005-07-08 02:40,6525372158
2005-07-08 02:45,6499650339
2005-07-08 02:50,6522879933
2005-07-08 02:55,6340363990
2005-07-08 03:00,6240168779
2005-07-08 03:05,6228775057
2005-07-08 03:10,6204701699
2005-07-08 03:15,6212369253
2005-07-08 03:20,5794937424
2005-07-08 03:25,5611440556
2005-07-08 03:30,5763571774
2005-07-08 03:35,5666141585
2005-07-08 03:40,5664792069
2005-07-08 03:45,5647897691
2005-07-08 03:50,5588858017
2005-07-08 03:55,5498300706
2005-07-08 04:00,5369110041
2005-07-08 04:05,5404486713
2005-07-08 04:10,5372041337
2005-07-08 04:15,5117421128
2005-07-08 04:20,4943867194
2005-07-08 04:25,4666152347
2005-07-08 04:30,4632812189
2005-07-08 04:35,4241409220
2005-07-08 04:40,4392812789
2005-07-08 04:45,4529747700
2005-07-08 04:50,4386725183
2005-07-08 04:55,4018380881
2005-07-08 05:00,3956937072
2005-07-08 05:05,3853140511
2005-07-08 05:10,3970266394
2005-07-08 05:15,3949710307
2005-07-08 05:20,3954984997
2005-07-08 05:25,4004843088
2005-07-08 05:30,3766784960
2005-07-08 05:35,3732845702
2005-07-08 05:40,3801793155
2005-07-08 05:45,3746447929
2005-07-08 05:50,3523364137
2005-07-08 05:55,3419708608
2005-07-08 06:00,3469862190
2005-07-08 06:05,3589847722
2005-07-08 06:10,3736099351
2005-07-08 06:15,3429341470
2005-07-08 06:20,3308909283
2005-07-08 06:25,3229515700
2005-07-08 06:30,3487666992
2005-07-08 06:35,3216551367
2005-07-08 06:40,3268019726
2005-07-08 06:45,3224076973
2005-07-08 06:50,3384926735
2005-07-08 06:55,3206488303
2005-07-08 07:00,3134553499
2005-07-08 07:05,3165664586
2005-07-08 07:10,3185803031
2005-07-08 07:15,3232051183
2005-07-08 07:20,3236733431
2005-07-08 07:25,3085155134
2005-07-08 07:30,3003818716
2005-07-08 07:35,3098800585
2005-07-08 07:40,3073117472
2005-07-08 07:45,2968740575
2005-07-08 07:50,3085470822
2005-07-08 07:55,3119308144
2005-07-08 08:00,3150714597
2005-07-08 08:05,3090210994
2005-07-08 08:10,3135868433
2005-07-08 08:15,2980896296
2005-07-08 08:20,2911129658
2005-07-08 08:25,2845871563
2005-07-08 08:30,2794553337
2005-07-08 08:35,2930746814
2005-07-08 08:40,2952193778
2005-07-08 08:45,2854181856
2005-07-08 08:50,2889023402
2005-07-08 08:55,2816104664
2005-07-08 09:00,2790757186
2005-07-08 09:05,2863916402
2005-07-08 09:10,2789973734
2005-07-08 09:15,2673997415
2005-07-08 09:20,2676865717
2005-07-08 09:25,2617713871
2005-07-08 09:30,2538593077
2005-07-08 09:35,2587866079
2005-07-08 09:40,2432114706
2005-07-08 09:45,2319261251
2005-07-08 09:50,2297716387
2005-07-08 09:55,2396183249
2005-07-08 10:00,2460975474
2005-07-08 10:05,2394327626
2005-07-08 10:10,2232897512
2005-07-08 10:15,2187091741
2005-07-08 10:20,2264184163
2005-07-08 10:25,2143560682
2005-07-08 10:30,2190288292
2005-07-08 10:35,2317865045
2005-07-08 10:40,2249844951
2005-07-08 10:45,2176369852
2005-07-08 10:50,2097990539
2005-07-08 10:55,2166518606
2005-07-08 11:00,2139779174
2005-07-08 11:05,2182227841
2005-07-08 11:10,2083785422
2005-07-08 11:15,2142230791
2005-07-08 11:20,2079435974
2005-07-08 11:25,2080358331
2005-07-08 11:30,2132686232
2005-07-08 11:35,2103548347
2005-07-08 11:40,1991638885
2005-07-08 11:45,1976519376
2005-07-08 11:50,1890300917
2005-07-08 11:55,1842999651
2005-07-08 12:00,1943544250
2005-07-08 12:05,1923604891
2005-07-08 12:10,1825706014
2005-07-08 12:15,1783992057
2005-07-08 12:20,1737452398
2005-07-08 12:25,1769955333
2005-07-08 12:30,1749480296
2005-07-08 12:35,1805477918
2005-07-08 12:40,1759006337
2005-07-08 12:45,1762482146
2005-07-08 12:50,1740076398
2005-07-08 12:55,1675571307
2005-07-08 13:00,1762469522
2005-07-08 13:05,1781728139
2005-07-08 13:10,1681749038
2005-07-08 13:15,1705800849
2005-07-08 13:20,1654432208
2005-07-08 13:25,1677667731
2005-07-08 13:30,1621301188
2005-07-08 13:35,1754492442
2005-07-08 13:40,1558835768
2005-07-08 13:45,1518027498
2005-07-08 13:50,1478279184
2005-07-08 13:55,1476222497
2005-07-08 14:00,1533763450
2005-07-08 14:05,1538039414
2005-07-08 14:10,1674303135
2005-07-08 14:15,1711761043
2005-07-08 14:20,1644325260
2005-07-08 14:25,1563499461
2005-07-08 14:30,1641434048
2005-07-08 14:35,1592727851
2005-07-08 14:40,1524512193
2005-07-08 14:45,1631676998
2005-07-08 14:50,1697794278
2005-07-08 14:55,1427437924
2005-07-08 15:00,1514079119
2005-07-08 15:05,1485919238
2005-07-08 15:10,1499325852
2005-07-08 15:15,1513368633
2005-07-08 15:20,1508732270
2005-07-08 15:25,1490432677
2005-07-08 15:30,1527918477
2005-07-08 15:35,1575508148
2005-07-08 15:40,1446618402
2005-07-08 15:45,1488072038
2005-07-08 15:50,1497982734
2005-07-08 15:55,1513445852
2005-07-08 16:00,1615996264
2005-07-08 16:05,1559740516
2005-07-08 16:10,1504541911
2005-07-08 16:15,1527554378
2005-07-08 16:20,1519159158
2005-07-08 16:25,1459034751
2005-07-08 16:30,1545938593
2005-07-08 16:35,1604353033
2005-07-08 16:40,1607868128
2005-07-08 16:45,1623649317
2005-07-08 16:50,1630580940
2005-07-08 16:55,1711462294
2005-07-08 17:00,1672040969
2005-07-08 17:05,1628426020
2005-07-08 17:10,1630074221
2005-07-08 17:15,1676665110
2005-07-08 17:20,1562323065
2005-07-08 17:25,1556469588
2005-07-08 17:30,1650090124
2005-07-08 17:35,1598984151
2005-07-08 17:40,1566690908
2005-07-08 17:45,1591566383
2005-07-08 17:50,1670003931
2005-07-08 17:55,1694530310
2005-07-08 18:00,1695822529
2005-07-08 18:05,1666651129
2005-07-08 18:10,1747986274
2005-07-08 18:15,1763848861
2005-07-08 18:20,1764086616
2005-07-08 18:25,1970577808
2005-07-08 18:30,2028682041
2005-07-08 18:35,1960380122
2005-07-08 18:40,1871784903
2005-07-08 18:45,1856123502
2005-07-08 18:50,1912247996
2005-07-08 18:55,1999429233
2005-07-08 19:00,1960069796
2005-07-08 19:05,2129976830
2005-07-08 19:10,2042703796
2005-07-08 19:15,2139775371
2005-07-08 19:20,2148234420
2005-07-08 19:25,2308281785
2005-07-08 19:30,2518537718
2005-07-08 19:35,2593945294
2005-07-08 19:40,2349356386
2005-07-08 19:45,2311774491
2005-07-08 19:50,2400426267
2005-07-08 19:55,2469341717
2005-07-08 20:00,2480222547
2005-07-08 20:05,2472654692
2005-07-08 20:10,2568996514
2005-07-08 20:15,2546982608
2005-07-08 20:20,2525265638
2005-07-08 20:25,2699739962
2005-07-08 20:30,2683519845
2005-07-08 20:35,2606456677
2005-07-08 20:40,2616726655
2005-07-08 20:45,2541441738
2005-07-08 20:50,2621449326
2005-07-08 20:55,2697182321
2005-07-08 21:00,2651846811
2005-07-08 21:05,2718596487
2005-07-08 21:10,2720790286
2005-07-08 21:15,2783238842
2005-07-08 21:20,2727603097
2005-07-08 21:25,2795596916
2005-07-08 21:30,2766954021
2005-07-08 21:35,2640299327
2005-07-08 21:40,2677252274
2005-07-08 21:45,2821883897
2005-07-08 21:50,2877278823
2005-07-08 21:55,2817305405
2005-07-08 22:00,2796596460
2005-07-08 22:05,2828224228
2005-07-08 22:10,2826912885
2005-07-08 22:15,2856227391
2005-07-08 22:20,2881676769
2005-07-08 22:25,3020632991
2005-07-08 22:30,2891614432
2005-07-08 22:35,2865332732
2005-07-08 22:40,2922263146
2005-07-08 22:45,2916746901
2005-07-08 22:50,2943286931
2005-07-08 22:55,2850408573
2005-07-08 23:00,2999609346
2005-07-08 23:05,2946495630
2005-07-08 23:10,2947721166
2005-07-08 23:15,2921365605
2005-07-08 23:20,2984189991
2005-07-08 23:25,2981362708
2005-07-08 23:30,2884563709
2005-07-08 23:35,2751702879
2005-07-08 23:40,2814339006
2005-07-08 23:45,2856391721
2005-07-08 23:50,2829044756
2005-07-08 23:55,2815839180
2005-07-09 00:00,2823934710
2005-07-09 00:05,2837746812
2005-07-09 00:10,2861133965
2005-07-09 00:15,2731159504
2005-07-09 00:20,2863331522
2005-07-09 00:25,2828919112
2005-07-09 00:30,2731150089
2005-07-09 00:35,2819599577
2005-07-09 00:40,2656182599
2005-07-09 00:45,2764097396
2005-07-09 00:50,2719763580
2005-07-09 00:55,2607551368
2005-07-09 01:00,2644438975
2005-07-09 01:05,2592577705
2005-07-09 01:10,2724352880
2005-07-09 01:15,2599621583
2005-07-09 01:20,2759761905
2005-07-09 01:25,2670243505
2005-07-09 01:30,2586778351
2005-07-09 01:35,2541910752
2005-07-09 01:40,2540027933
2005-07-09 01:45,2523635182
2005-07-09 01:50,2706544002
2005-07-09 01:55,2589395566
2005-07-09 02:00,2698636723
2005-07-09 02:05,2695877080
2005-07-09 02:10,2728625423
2005-07-09 02:15,2729782896
2005-07-09 02:20,2752047008
2005-07-09 02:25,2810886922
2005-07-09 02:30,2695695318
2005-07-09 02:35,2738365196
2005-07-09 02:40,2869820066
2005-07-09 02:45,2772392555
2005-07-09 02:50,2626023554
2005-07-09 02:55,2627827082
2005-07-09 03:00,2669187846
2005-07-09 03:05,2696063607
2005-07-09 03:10,2808579177
2005-07-09 03:15,2785961837
2005-07-09 03:20,2888645080
2005-07-09 03:25,2803718696
2005-07-09 03:30,2733438812
2005-07-09 03:35,2771518561
2005-07-09 03:40,2693204829
2005-07-09 03:45,2796480568
2005-07-09 03:50,2826944279
2005-07-09 03:55,2781318508
2005-07-09 04:00,2800370095
2005-07-09 04:05,2736389487
2005-07-09 04:10,2751928170
2005-07-09 04:15,2745541068
2005-07-09 04:20,2775473965
2005-07-09 04:25,2767386970
2005-07-09 04:30,2698780732
2005-07-09 04:35,2619689402
2005-07-09 04:40,2715679505
2005-07-09 04:45,2717991067
2005-07-09 04:50,2708162744
2005-07-09 04:55,2652494710
2005-07-09 05:00,2657015148
2005-07-09 05:05,2771374883
2005-07-09 05:10,2732658074
2005-07-09 05:15,2714674713
2005-07-09 05:20,2687417732
2005-07-09 05:25,2675925381
2005-07-09 05:30,2628842819
2005-07-09 05:35,2681880856
2005-07-09 05:40,2678845872
2005-07-09 05:45,2813573770
2005-07-09 05:50,2716377380
2005-07-09 05:55,2691701133
2005-07-09 06:00,2833670007
2005-07-09 06:05,2739194102
2005-07-09 06:10,2775843308
2005-07-09 06:15,2721063227
2005-07-09 06:20,2674612823
2005-07-09 06:25,2675354585
2005-07-09 06:30,2595521222
2005-07-09 06:35,2546060463
2005-07-09 06:40,2598357945
2005-07-09 06:45,2636599527
2005-07-09 06:50,2688363540
2005-07-09 06:55,2601585724
2005-07-09 07:00,2679262743
2005-07-09 07:05,2754880425
2005-07-09 07:10,2640095734
2005-07-09 07:15,2757439986
2005-07-09 07:20,2779675047
2005-07-09 07:25,2567486479
2005-07-09 07:30,2814181460
2005-07-09 07:35,2633154954
2005-07-09 07:40,2606228743
2005-07-09 07:45,2715003767
2005-07-09 07:50,2627522527
2005-07-09 07:55,2635224698
2005-07-09 08:00,2588511343
2005-07-09 08:05,2562868203
2005-07-09 08:10,2579698924
2005-07-09 08:15,2624998626
2005-07-09 08:20,2671655707
2005-07-09 08:25,2613342875
2005-07-09 08:30,2650250673
2005-07-09 08:35,2636903322
2005-07-09 08:40,2740167229
2005-07-09 08:45,2874668759
2005-07-09 08:50,2826710732
2005-07-09 08:55,2651104565
2005-07-09 09:00,2541766565
2005-07-09 09:05,2630081436
2005-07-09 09:10,2675372121
2005-07-09 09:15,2535496801
2005-07-09 09:20,2293656084
2005-07-09 09:25,2213207455
2005-07-09 09:30,2233689152
2005-07-09 09:35,2187114987
2005-07-09 09:40,2241193939
2005-07-09 09:45,2242171936
2005-07-09 09:50,2211054143
2005-07-09 09:55,2197176194
2005-07-09 10:00,2158840718
2005-07-09 10:05,2127344928
2005-07-09 10:10,2072496540
2005-07-09 10:15,2199833429
2005-07-09 10:20,2067175403
2005-07-09 10:25,1983591741
2005-07-09 10:30,1975294634
2005-07-09 10:35,1963371152
2005-07-09 10:40,2075614451
2005-07-09 10:45,1961227839
2005-07-09 10:50,1976452320
2005-07-09 10:55,2053375764
2005-07-09 11:00,1974783025
2005-07-09 11:05,2035246957
2005-07-09 11:10,2026004730
2005-07-09 11:15,2140468027
2005-07-09 11:20,2094973507
2005-07-09 11:25,1925574051
2005-07-09 11:30,1871491866
2005-07-09 11:35,1909844128
2005-07-09 11:40,1921602659
2005-07-09 11:45,1870290965
2005-07-09 11:50,1706353678
2005-07-09 11:55,1748109727
2005-07-09 12:00,1669380498
2005-07-09 12:05,1671958826
2005-07-09 12:10,1791151618
2005-07-09 12:15,1849658114
2005-07-09 12:20,1794514489
2005-07-09 12:25,1751983717
2005-07-09 12:30,1707874353
2005-07-09 12:35,1642495068
2005-07-09 12:40,1803921577
2005-07-09 12:45,1714461452
2005-07-09 12:50,1734154851
2005-07-09 12:55,1804793458
2005-07-09 13:00,1736897734
2005-07-09 13:05,1674739578
2005-07-09 13:10,1765091839
2005-07-09 13:15,1699215783
2005-07-09 13:20,1577676218
2005-07-09 13:25,1584802392
2005-07-09 13:30,1587169595
2005-07-09 13:35,1622326140
2005-07-09 13:40,1623557562
2005-07-09 13:45,1588931416
2005-07-09 13:50,1584114307
2005-07-09 13:55,1442918617
2005-07-09 14:00,1498804126
2005-07-09 14:05,1523241481
2005-07-09 14:10,1661874116
2005-07-09 14:15,1752012421
2005-07-09 14:20,1573426793
2005-07-09 14:25,1464238579
2005-07-09 14:30,1449701821
2005-07-09 14:35,1511477592
2005-07-09 14:40,1599042236
2005-07-09 14:45,1616083286
2005-07-09 14:50,1513777986
2005-07-09 14:55,1469140800
2005-07-09 15:00,1473583047
2005-07-09 15:05,1487712245
2005-07-09 15:10,1463969775
2005-07-09 15:15,1382984807
2005-07-09 15:20,1361781688
2005-07-09 15:25,1337763162
2005-07-09 15:30,1417061303
2005-07-09 15:35,1369280109
2005-07-09 15:40,1470812403
2005-07-09 15:45,1331403250
2005-07-09 15:50,1336080904
2005-07-09 15:55,1246349083
2005-07-09 16:00,1253645784
2005-07-09 16:05,1393553344
2005-07-09 16:10,1488621241
2005-07-09 16:15,1369346493
2005-07-09 16:20,1445006677
2005-07-09 16:25,1396906255
2005-07-09 16:30,1400978258
2005-07-09 16:35,1413730013
2005-07-09 16:40,1440694502
2005-07-09 16:45,1425503406
2005-07-09 16:50,1468420781
2005-07-09 16:55,1395110674
2005-07-09 17:00,1403779045
2005-07-09 17:05,1433248843
2005-07-09 17:10,1399602635
2005-07-09 17:15,1306890511
2005-07-09 17:20,1320266325
2005-07-09 17:25,1428832462
2005-07-09 17:30,1395796770
2005-07-09 17:35,1484338829
2005-07-09 17:40,1431073985
2005-07-09 17:45,1450988772
2005-07-09 17:50,1478087054
2005-07-09 17:55,1513092745
2005-07-09 18:00,1645170116
2005-07-09 18:05,1611500744
2005-07-09 18:10,1595861950
2005-07-09 18:15,1494838305
2005-07-09 18:20,1512953279
2005-07-09 18:25,1554860204
2005-07-09 18:30,1660877515
2005-07-09 18:35,1694809963
2005-07-09 18:40,1669963821
2005-07-09 18:45,1731784704
2005-07-09 18:50,1723865720
2005-07-09 18:55,1771937465
2005-07-09 19:00,1883721919
2005-07-09 19:05,1948491241
2005-07-09 19:10,1840625652
2005-07-09 19:15,1907422588
2005-07-09 19:20,1913166414
2005-07-09 19:25,1880237172
2005-07-09 19:30,2064160000
2005-07-09 19:35,2009154589
2005-07-09 19:40,2000640665
2005-07-09 19:45,2126305518
2005-07-09 19:50,2092145751
2005-07-09 19:55,2057910564
2005-07-09 20:00,2142373290
2005-07-09 20:05,2162762299
2005-07-09 20:10,2164180564
2005-07-09 20:15,2241834965
2005-07-09 20:20,2293809233
2005-07-09 20:25,2336565036
2005-07-09 20:30,2472887835
2005-07-09 20:35,2455002224
2005-07-09 20:40,2491446496
2005-07-09 20:45,2557748173
2005-07-09 20:50,2552958764
2005-07-09 20:55,2637333895
2005-07-09 21:00,2688735491
2005-07-09 21:05,2680249534
2005-07-09 21:10,2607959759
2005-07-09 21:15,2601596535
2005-07-09 21:20,2584678744
2005-07-09 21:25,2553354666
2005-07-09 21:30,2628088466
2005-07-09 21:35,2520430315
2005-07-09 21:40,2556559936
2005-07-09 21:45,2552621285
2005-07-09 21:50,2636249258
2005-07-09 21:55,2628655634
2005-07-09 22:00,2814187275
2005-07-09 22:05,2737825709
2005-07-09 22:10,2630908839
2005-07-09 22:15,2662489965
2005-07-09 22:20,2619910137
2005-07-09 22:25,2790337400
2005-07-09 22:30,2822372892
2005-07-09 22:35,2814679099
2005-07-09 22:40,2791704900
2005-07-09 22:45,2771032370
2005-07-09 22:50,2781738566
2005-07-09 22:55,2747387049
2005-07-09 23:00,2766899393
2005-07-09 23:05,2734265134
2005-07-09 23:10,2760071849
2005-07-09 23:15,2794264975
2005-07-09 23:20,2756157302
2005-07-09 23:25,2619587928
2005-07-09 23:30,2597832607
2005-07-09 23:35,2566049606
2005-07-09 23:40,2642317063
2005-07-09 23:45,2681266145
2005-07-09 23:50,2643966940
2005-07-09 23:55,2773184914
2005-07-10 00:00,2774628425
2005-07-10 00:05,2734884377
2005-07-10 00:10,2810172518
2005-07-10 00:15,2711240680
2005-07-10 00:20,2663390169
2005-07-10 00:25,2745809542
2005-07-10 00:30,2706921353
2005-07-10 00:35,2750081373
2005-07-10 00:40,2687735087
2005-07-10 00:45,2734294629
2005-07-10 00:50,2719410528
2005-07-10 00:55,2793742074
2005-07-10 01:00,2889275911
2005-07-10 01:05,2845947231
2005-07-10 01:10,2735721958
2005-07-10 01:15,2818112928
2005-07-10 01:20,2746535853
2005-07-10 01:25,2787351840
2005-07-10 01:30,2784519475
2005-07-10 01:35,2689100138
2005-07-10 01:40,2841359876
2005-07-10 01:45,2904640418
2005-07-10 01:50,2939723713
2005-07-10 01:55,2993706588
2005-07-10 02:00,3133865953
2005-07-10 02:05,3160621511
2005-07-10 02:10,3189104143
2005-07-10 02:15,3184528508
2005-07-10 02:20,3198979954
2005-07-10 02:25,3010491161
2005-07-10 02:30,3064900381
2005-07-10 02:35,3021289889
2005-07-10 02:40,2893100200
2005-07-10 02:45,2976952250
2005-07-10 02:50,2915581604
2005-07-10 02:55,2980861418
2005-07-10 03:00,2959572400
2005-07-10 03:05,2938558435
2005-07-10 03:10,3007295280
2005-07-10 03:15,2930761956
2005-07-10 03:20,2867726770
2005-07-10 03:25,2983572121
2005-07-10 03:30,3002029260
2005-07-10 03:35,2974607052
2005-07-10 03:40,2916300665
2005-07-10 03:45,2879184653
2005-07-10 03:50,2942504905
2005-07-10 03:55,2929591536
2005-07-10 04:00,3039122486
2005-07-10 04:05,2993278740
2005-07-10 04:10,2996689867
2005-07-10 04:15,2873286176
2005-07-10 04:20,2883437191
2005-07-10 04:25,3062008361
2005-07-10 04:30,3065045959
2005-07-10 04:35,3108922654
2005-07-10 04:40,3183140108
2005-07-10 04:45,3001376195
2005-07-10 04:50,3044480026
2005-07-10 04:55,3095467913
2005-07-10 05:00,3136815217
2005-07-10 05:05,3124226932
2005-07-10 05:10,3214164759
2005-07-10 05:15,3165440121
2005-07-10 05:20,3219345371
2005-07-10 05:25,3367191437
2005-07-10 05:30,3343343167
2005-07-10 05:35,3195749923
2005-07-10 05:40,3083384415
2005-07-10 05:45,3277416127
2005-07-10 05:50,3055725974
2005-07-10 05:55,3087058309
2005-07-10 06:00,3019209815
2005-07-10 06:05,3015480937
2005-07-10 06:10,2974135085
2005-07-10 06:15,2998189614
2005-07-10 06:20,3056711612
2005-07-10 06:25,3106751770
2005-07-10 06:30,2988195331
2005-07-10 06:35,3041072944
2005-07-10 06:40,3019383014
2005-07-10 06:45,2952526303
2005-07-10 06:50,2992183522
2005-07-10 06:55,3013995941
2005-07-10 07:00,3003956648
